Date,Open,High,Low,Close,Adj Close,Volume
2022-11-18,6.910398,7.053283,6.839542,6.902502,6.902502,27511873356
2022-11-19,6.902474,6.921458,6.797727,6.895072,6.895072,20107874343
2022-11-20,6.895143,6.984805,6.280541,6.291226,6.291226,40681120970
2022-11-21,6.291334,6.292351,5.918558,6.105979,6.105979,53945456790
2022-11-22,6.105758,6.44686,5.995221,6.413706,6.413706,45465746606
2022-11-23,6.414634,6.798314,6.376831,6.676488,6.676488,43244863028
2022-11-24,6.676972,6.828889,6.595711,6.653356,6.653356,29422721441
2022-11-25,6.652374,7.428296,6.608948,7.307439,7.307439,83506172979
2022-11-26,7.3066,7.737416,7.218909,7.267658,7.267658,73671448693
2022-11-27,7.266874,8.692344,7.266874,8.061678,8.061678,160501234047
2022-11-28,8.058782,8.11193,7.46833,7.76674,7.76674,112318522134
2022-11-29,7.767489,8.548405,7.676768,8.31436,8.31436,110400139933
2022-11-30,8.312282,8.857993,8.171249,8.688283,8.688283,112902737285
2022-12-01,8.688075,8.730658,8.209902,8.24479,8.24479,72367617552
2022-12-02,8.245608,8.38165,7.959767,8.317016,8.317016,63184223248
2022-12-03,8.31719,8.37203,8.032305,8.128799,8.128799,51474068189
2022-12-04,8.127729,8.570791,8.127323,8.49152,8.49152,61819597356
2022-12-05,8.488757,9.069921,8.194722,8.310833,8.310833,86104703229
2022-12-06,8.311313,8.396957,8.125494,8.260176,8.260176,44040278833
2022-12-07,8.260393,8.323239,7.815528,7.878517,7.878517,51189501810
2022-12-08,7.87864,8.135242,7.856951,8.107794,8.107794,40556263460
2022-12-09,8.107641,8.152241,7.914627,7.968846,7.968846,34907820556
2022-12-10,7.968902,8.026011,7.935561,7.952012,7.952012,19966444736
2022-12-11,7.952582,8.004498,7.63841,7.655484,7.655484,24767143933
2022-12-12,7.655272,7.669809,7.205704,7.459385,7.459385,61968693312
2022-12-13,7.459147,7.789721,7.254061,7.493622,7.493622,63148988897
2022-12-14,7.495149,7.608636,7.289474,7.302062,7.302062,45316592697
2022-12-15,7.301543,7.322935,6.994758,7.019875,7.019875,34167705719
2022-12-16,7.019901,7.182939,6.233243,6.279032,6.279032,57822944856
2022-12-17,6.27923,6.563031,6.274971,6.554049,6.554049,40973567018
2022-12-18,6.553623,6.603528,6.442717,6.504942,6.504942,21255905567
2022-12-19,6.505546,6.564265,5.856824,5.898811,5.898811,48044202064
2022-12-20,5.899811,6.213485,5.898224,6.192392,6.192392,36203263645
2022-12-21,6.192142,6.194846,5.956392,6.10644,6.10644,28993565430
2022-12-22,6.106332,6.403917,6.069661,6.37865,6.37865,49151892566
2022-12-23,6.378155,6.516656,6.339144,6.37115,6.37115,32946127000
2022-12-24,6.371107,6.441191,6.345463,6.414038,6.414038,13634311929
2022-12-25,6.412728,6.413757,6.13164,6.279516,6.279516,35045148333
2022-12-26,6.280606,6.323605,6.198817,6.282636,6.282636,20637557017
2022-12-27,6.280971,6.302462,6.056773,6.102442,6.102442,24040117631
2022-12-28,6.102697,6.11051,5.803972,5.831267,5.831267,41123879052
2022-12-29,5.831184,5.906123,5.778556,5.884772,5.884772,23620100440
2022-12-30,5.883953,5.906776,5.541855,5.660393,5.660393,34745870899
2022-12-31,5.659579,5.885681,5.640434,5.818205,5.818205,23951125952
2023-01-01,5.817665,5.85061,5.735004,5.811029,5.811029,15331735524
2023-01-02,5.811032,5.985398,5.739022,5.90967,5.90967,33562174724
2023-01-03,5.909857,5.976672,5.77959,5.833303,5.833303,23459576040
2023-01-04,5.833286,6.055317,5.820182,6.054246,6.054246,28376463943
2023-01-05,6.053916,6.205597,5.900891,5.913252,5.913252,35118330624
2023-01-06,5.913666,5.967236,5.821387,5.962337,5.962337,25250972903
2023-01-07,5.962309,5.993131,5.913541,5.941993,5.941993,14291225145
2023-01-08,5.940942,6.056327,5.886334,6.055449,6.055449,20250342449
